ProductID,ProductName,Category,SubCategory,Brand,UOM,Length_cm,Width_cm,Height_cm,Weight_kg,Price,CountryOfOrigin,Barcode
6645,Product-5644,Kitchenware,Women,FastRun,PR,75,126,-2,5.615220801786851,31240,INd,7.19116E+12
6646,Product-5645,Appliances,Bottles,HeatPro,PR,0,83,23,10.398870450886028,28231,USA,3.94927E+12
6647,Product-5646,Storage,Women,WearMax,LT,139,12,139,-0.13663969,16885,Thailand,9.90233E+12
6648,Product-5647,Electronics,Appliances,Wissen,LT,124,134,71,6.199595320765145,4195,INd,2.46134E+12
6649,Product-5648,Storage,Appliances,Wissen,KG,35,22,142,6.240308216340087,-3623,USA,5.09766E+12
6650,Product-5649,Footwear,Laptops,HeatPro,EA,35,36,86,10.791059451252075,25620,China,9.07316E+12
6651,Product-5650,Appliances,Tops,HomePro,EA,91,0,41,1.254911750023238,22306,USA,4.83674E+12
6652,Product-5651,Appliances,Containers,FastRun,EA,64,17,137,8.842825541,8351,China,3.93268E+12
6653,Product-5652,Electronics,Women,FastRun,PR,31,62,65,10.527741917841517,37265,China,6.84711E+12
6654,Product-5653,Footwear,Shoes,WissenTech,KG,87,88,21,0.6231273869167808,27729,Germany,2.13311E+12
6655,Product-5654,Footwear,Women,Wissen,EA,3,27,66,1.8120547658096218,-498,Thailand,3.98442E+12
6656,Product-5655,Storage,Laptops,WearMax,LT,98,137,24,1.1328591155030123,33451,India,8.68845E+12
6657,Product-5656,Footwear,Shoes,HomePro,EA,146,74,92,0.5767841331351067,5067,Thailand,4.04544E+12
6658,Product-5657,Apparel,Bottles,WearMax,LT,13,145,80,5.259927579339113,-1213,China,
6659,Product-5658,Kitchenware,Men,FastRun,PR,88,29,128,3.9410050433622654,8787,INd,1.86218E+12
6660,Product-5659,Apparel,Appliances,WearMax,KG,128,95,107,11.81299135671602,43820,USA,8.85233E+12
6661,Product-5660,Storage,Appliances,WissenTech,KG,54,114,17,3.8066613963277574,48254,Germany,7.037E+12
6662,Product-5661,Kitchenware,Shoes,HomePro,KG,104,88,48,8.342583454827924,17416,China,4.0507E+12
6663,Product-5662,Appliances,Men,HomePro,EA,134,47,2,7.890205967565912,33217,China,3.69333E+12
6664,Product-5663,Appliances,Containers,WissenTech,LT,68,32,20,7.763967592324404,12120,Germany,9.42987E+12
6665,Product-5664,Appliances,Women,HomePro,KG,57,41,51,4.615607067595644,52795,China,2.34323E+12
6666,Product-5665,Footwear,Men,WissenTech,LT,47,124,108,0.5485469923948576,38261,Germany,4.9886E+12
6667,Product-5666,Storage,Bottles,WearMax,PR,102,-4,133,7.330402199964386,11398,INd,1.16144E+12
6668,Product-5667,Electronics,Bottles,HeatPro,EA,46,106,1,-0.508568902,56183,Thailand,4.9877E+12
6669,Product-5668,Electronics,Women,Wissen,KG,51,116,78,2.6116294845628496,43726,China,6.50601E+12
6670,Product-5669,Storage,Appliances,HomePro,PR,14,4,143,0.066171332,45280,INd,1.24109E+12
6671,Product-5670,Kitchenware,Containers,Wissen,EA,-1,14,113,5.305530598809162,5634,Germany,2.77288E+12
6672,Product-5671,Storage,Containers,FastRun,LT,110,18,82,5.065814112962796,54067,USA,7.52886E+12
6673,Product-5672,Apparel,Men,FastRun,KG,7,82,10,5.402882873391887,35444,Germany,5.15645E+12
6674,Product-5673,Apparel,Men,WearMax,KG,26,26,48,7.511333090351085,6343,INd,9.58032E+12
6675,Product-5674,Apparel,Containers,HomePro,LT,39,103,59,7.793819763691744,4300,India,1.64811E+12
6676,Product-5675,Appliances,Appliances,HeatPro,KG,94,18,110,7.752985361,30725,China,1.51635E+12
6677,Product-5676,Kitchenware,Containers,FastRun,EA,93,109,66,7.248126436745292,52832,INd,5.77345E+12
6678,Product-5677,Electronics,Containers,WearMax,EA,-2,125,49,6.375276297090498,2064,INd,7.54581E+12
6679,Product-5678,Apparel,Pants,HomePro,PR,36,129,148,2.2842304469307013,111,India,6.70017E+12
6680,Product-5679,Appliances,Containers,HeatPro,PR,99,13,133,7.366358917000273,43362,Thailand,8.13487E+12
6681,Product-5680,Apparel,Appliances,HomePro,EA,116,31,141,8.646097320048863,40945,India,9.89904E+12
6682,Product-5681,Electronics,Tops,WissenTech,KG,114,84,54,-0.593442891,58051,Germany,7.55289E+12
6683,Product-5682,Appliances,Bottles,FastRun,PR,14,107,71,0.043278617988962154,41989,India,9.87346E+12
6684,Product-5683,Storage,Pants,HeatPro,EA,32,13,74,1.9253754166345418,3659,Thailand,2.70059E+12
6685,Product-5684,Kitchenware,Pants,WissenTech,PR,111,114,108,5.9167073334621145,53488,Thailand,4.65776E+12
6686,Product-5685,Apparel,Men,FastRun,LT,51,137,144,5.419805594335242,23858,USA,4.81523E+12
6687,Product-5686,Appliances,Pants,Wissen,PR,131,114,18,-0.770252898,47445,Germany,7.07428E+12
6688,Product-5687,Storage,Laptops,Wissen,PR,58,56,16,7.7873314373993505,17561,Germany,7.13961E+12
6689,Product-5688,Apparel,Containers,HomePro,PR,73,84,100,3.6565158597136964,22745,China,8.70092E+12
6690,Product-5689,Apparel,Women,WearMax,PR,83,118,28,0.26358978815264944,59235,INd,
6691,Product-5690,Apparel,Pants,WissenTech,PR,107,40,118,1.9375541651334411,31814,USA,
6692,Product-5691,Footwear,Tops,FastRun,EA,131,6,101,0.19519421100578493,32236,Germany,5.22025E+12
6693,Product-5692,Storage,Appliances,Wissen,LT,126,38,100,5.144190456718908,38211,China,7.99201E+12
6694,Product-5693,Footwear,Bottles,HomePro,EA,37,33,3,6.034058601,6706,India,5.55569E+12
6695,Product-5694,Storage,Containers,FastRun,KG,95,88,10,10.592675076490949,39206,INd,
6696,Product-5695,Electronics,Women,WissenTech,LT,119,143,12,5.530976456484678,25589,China,1.07392E+12
6697,Product-5696,Appliances,Tops,WearMax,LT,123,63,50,0.27281769789795707,8677,Germany,7.33877E+12
6698,Product-5697,Apparel,Tops,HomePro,KG,6,43,80,7.906517314137915,41455,Thailand,1.78221E+12
6699,Product-5698,Electronics,Containers,Wissen,EA,136,48,74,0.49380876754188385,-527,Germany,5.54597E+12
6700,Product-5699,Kitchenware,Pants,FastRun,EA,6,124,21,0.16126899607222644,-4266,Thailand,6.66572E+12
6701,Product-5700,Appliances,Pants,HomePro,EA,96,108,90,-0.179539748,39938,China,4.61803E+12
6702,Product-5701,Appliances,Laptops,WearMax,LT,33,6,144,3.649174910195227,25665,China,6.31912E+12
6703,Product-5702,Footwear,Pants,HomePro,LT,34,15,126,0.6272792945737486,55740,India,3.00265E+12
6704,Product-5703,Kitchenware,Women,HomePro,PR,20,31,126,0.6266653898780756,15608,Germany,1.26299E+12
6705,Product-5704,Apparel,Shoes,WearMax,KG,25,98,115,1.1166487951174444,16221,China,1.41421E+12
6706,Product-5705,Apparel,Pants,FastRun,PR,133,85,131,8.061086627,53068,Germany,1.35723E+12
6707,Product-5706,Storage,Bottles,Wissen,KG,47,145,94,2.9187093339129873,14195,China,3.95457E+12
6708,Product-5707,Storage,Laptops,WearMax,LT,119,8,81,6.529844620653589,19796,China,6.6673E+12
6709,Product-5708,Electronics,Women,Wissen,LT,116,115,143,3.5005988333204785,58268,Thailand,4.35306E+12
6710,Product-5709,Kitchenware,Bottles,Wissen,PR,118,113,43,11.469708041353755,-1844,USA,3.0299E+12
6711,Product-5710,Storage,Men,Wissen,KG,-2,55,78,1.5218910879484442,40731,China,5.50064E+12
6712,Product-5711,Apparel,Shoes,HeatPro,LT,140,140,32,10.91219524957709,57676,Germany,7.88673E+12
6713,Product-5712,Kitchenware,Bottles,WissenTech,LT,54,93,27,1.8420836984804936,23933,INd,2.86015E+12
6714,Product-5713,Footwear,Shoes,Wissen,EA,87,35,131,0.1487270708240247,4324,China,9.52651E+12
6715,Product-5714,Apparel,Men,HomePro,KG,23,38,71,4.485623694813405,49835,INd,2.65789E+12
6716,Product-5715,Electronics,Tops,FastRun,EA,24,131,59,1.2351735392476595,56721,Germany,2.1297E+12
6717,Product-5716,Appliances,Men,HeatPro,KG,55,6,114,4.747173095379443,-1408,India,6.05339E+12
6718,Product-5717,Kitchenware,Tops,Wissen,EA,83,3,10,3.0881781233083805,-3545,India,7.52074E+12
6719,Product-5718,Kitchenware,Men,WearMax,EA,102,139,90,11.628674455894895,23263,India,2.76939E+12
6720,Product-5719,Electronics,Tops,Wissen,PR,22,127,60,9.117746942443368,48837,Germany,6.3459E+12
6721,Product-5720,Appliances,Appliances,Wissen,LT,12,-3,74,9.636216859,41791,Thailand,8.0642E+12
6722,Product-5721,Electronics,Shoes,FastRun,PR,60,140,82,-0.844472591,58688,India,7.00408E+12
6723,Product-5722,Kitchenware,Tops,HomePro,EA,30,138,99,4.868571591413353,12488,China,5.67094E+12
6724,Product-5723,Storage,Shoes,WearMax,KG,130,60,135,6.6197101543019805,5529,USA,1.88257E+12
6725,Product-5724,Apparel,Laptops,Wissen,LT,142,102,49,9.324157545423652,59087,INd,7.0888E+12
6726,Product-5725,Storage,Appliances,HomePro,LT,47,33,52,0.6976271235944658,25189,INd,2.1743E+12
6727,Product-5726,Kitchenware,Tops,FastRun,EA,91,116,64,3.2778757235695677,24226,India,8.89383E+12
6728,Product-5727,Electronics,Appliances,HomePro,LT,8,122,32,5.229618272978815,18099,China,3.37032E+12
6729,Product-5728,Apparel,Women,HeatPro,KG,12,-1,93,-0.939291972,32406,INd,1.48836E+12
6730,Product-5729,Electronics,Laptops,WissenTech,KG,65,134,55,10.912955955737637,59474,China,6.00087E+12
6731,Product-5730,Appliances,Women,WearMax,EA,68,67,80,2.849158088496506,13031,China,9.8527E+12
6732,Product-5731,Apparel,Tops,WissenTech,EA,30,141,50,8.404602306389023,54834,China,3.44552E+12
6733,Product-5732,Apparel,Pants,HomePro,PR,48,124,72,10.860231512618373,53580,China,4.58417E+12
6734,Product-5733,Apparel,Shoes,HomePro,LT,28,39,128,-0.611774191,46172,Germany,7.68929E+12
6735,Product-5734,Kitchenware,Pants,HeatPro,KG,86,126,-3,3.3945427029914077,52682,Germany,1.91816E+12
6736,Product-5735,Footwear,Shoes,WearMax,PR,148,0,102,10.681143849324265,1435,China,3.54348E+12
6737,Product-5736,Electronics,Appliances,HeatPro,KG,62,11,128,0.506950856,-393,China,1.02872E+12
6738,Product-5737,Storage,Men,FastRun,KG,50,89,32,8.664400924900352,29572,USA,9.10489E+12
6739,Product-5738,Appliances,Pants,WissenTech,EA,34,138,116,11.874140870496548,48614,India,5.95839E+12
6740,Product-5739,Appliances,Pants,Wissen,EA,108,84,40,3.783911170812565,35861,China,5.0918E+12
6741,Product-5740,Footwear,Pants,HomePro,PR,7,123,124,4.6413147321369745,9407,USA,5.92123E+12
6742,Product-5741,Apparel,Shoes,HeatPro,EA,17,86,81,-0.638824494,10949,India,4.25444E+12
6743,Product-5742,Storage,Men,FastRun,PR,67,86,57,2.2319034422050827,32460,Thailand,7.57478E+12
6744,Product-5743,Footwear,Laptops,WearMax,EA,1,79,56,3.484329242643595,31630,China,3.93304E+12
6745,Product-5744,Electronics,Bottles,FastRun,LT,141,87,52,6.9335191163417855,1958,Thailand,
6746,Product-5745,Appliances,Laptops,WearMax,EA,6,30,128,0.4231971446164735,50847,INd,4.17361E+12
6747,Product-5746,Appliances,Pants,HomePro,LT,3,32,19,5.255035316,23185,USA,1.0311E+12
6748,Product-5747,Storage,Women,HomePro,LT,122,5,53,6.272901310430488,6238,Thailand,6.57317E+12
6749,Product-5748,Appliances,Containers,WissenTech,LT,126,10,15,8.796895887,22508,Thailand,4.31683E+12
6750,Product-5749,Kitchenware,Appliances,WearMax,EA,89,148,16,1.7507819655506371,4220,INd,4.29603E+12
6751,Product-5750,Kitchenware,Men,FastRun,KG,113,105,30,11.10565666,9968,Germany,3.45678E+12
6752,Product-5751,Appliances,Women,WearMax,EA,43,80,109,1.5783020725109576,19327,India,4.01218E+12
6753,Product-5752,Storage,Pants,Wissen,LT,21,100,92,-0.331667266,9496,Germany,5.08966E+12
6754,Product-5753,Apparel,Laptops,WissenTech,LT,92,52,62,4.476122703,46101,China,1.82358E+12
6755,Product-5754,Appliances,Shoes,FastRun,PR,130,96,67,11.75577481225899,25092,USA,4.00215E+12
6756,Product-5755,Footwear,Pants,HomePro,PR,79,103,55,5.471215058527058,23954,India,5.11209E+12
6757,Product-5756,Appliances,Tops,Wissen,EA,49,69,67,5.655084378722661,16337,Thailand,8.79341E+12
6758,Product-5757,Storage,Pants,HeatPro,KG,85,17,116,0.6792250407838001,53922,India,2.88268E+12
6759,Product-5758,Apparel,Shoes,FastRun,EA,100,84,70,5.187624984,-1478,Germany,4.28367E+12
6760,Product-5759,Electronics,Pants,Wissen,LT,33,129,87,1.9055803482134959,46226,Germany,7.55099E+12
6761,Product-5760,Electronics,Shoes,Wissen,PR,13,50,14,6.2179851810710325,46471,Germany,5.40591E+12
6762,Product-5761,Electronics,Women,HeatPro,KG,95,57,67,11.742026701888086,5865,USA,4.55455E+12
6763,Product-5762,Storage,Pants,WearMax,PR,22,20,127,1.2573280196242447,-4323,USA,7.20016E+12
6764,Product-5763,Storage,Shoes,FastRun,PR,4,3,36,0.6429633214514539,45967,Germany,1.05356E+12
6765,Product-5764,Footwear,Women,FastRun,LT,81,117,-2,5.966995549679083,13962,USA,2.75683E+12
6766,Product-5765,Kitchenware,Tops,HomePro,PR,55,90,59,-0.029605801,7528,Germany,4.44045E+12
6767,Product-5766,Kitchenware,Laptops,Wissen,LT,110,87,124,6.691141047435178,46853,USA,1.80087E+12
6768,Product-5767,Apparel,Pants,FastRun,KG,50,37,23,-0.340405769,30174,India,1.23282E+12
6769,Product-5768,Storage,Appliances,WearMax,KG,43,7,145,-0.941539576,33996,Germany,5.54843E+12
6770,Product-5769,Footwear,Bottles,FastRun,KG,-3,97,82,8.368928830947869,45307,China,
6771,Product-5770,Kitchenware,Containers,HomePro,PR,98,82,22,7.0819116190861084,31693,INd,8.16561E+12
6772,Product-5771,Appliances,Containers,Wissen,EA,-3,5,95,8.555453275998108,-2670,India,7.58674E+12
6773,Product-5772,Apparel,Laptops,HeatPro,LT,7,85,82,5.3605463113437475,15271,INd,7.9602E+12
6774,Product-5773,Electronics,Appliances,HomePro,LT,-3,95,94,2.7802498159291114,56106,USA,
6775,Product-5774,Apparel,Tops,Wissen,PR,29,14,140,0.811518775,7215,Thailand,8.22082E+12
6776,Product-5775,Apparel,Women,HomePro,LT,92,140,65,5.263274223,55677,INd,5.49842E+12
6777,Product-5776,Footwear,Containers,HeatPro,PR,148,-4,88,7.306293679,51566,INd,9.26977E+12
6778,Product-5777,Storage,Tops,WearMax,EA,88,32,-5,8.408818249102625,30033,Thailand,9.38932E+12
6779,Product-5778,Apparel,Pants,WearMax,PR,22,100,125,4.833521589580149,28003,INd,7.60016E+12
6780,Product-5779,Kitchenware,Men,WearMax,PR,77,20,127,8.190255499790593,28498,USA,5.93028E+12
6781,Product-5780,Kitchenware,Shoes,HeatPro,PR,97,140,-3,8.885632734239778,11465,INd,9.38815E+12
6782,Product-5781,Storage,Tops,HeatPro,KG,53,26,85,5.117591047069195,17858,USA,8.95063E+12
6783,Product-5782,Storage,Laptops,FastRun,EA,21,145,140,2.5462869814335525,6467,Germany,9.55112E+12
6784,Product-5783,Footwear,Pants,Wissen,KG,142,6,45,7.448478451389091,9659,India,1.65363E+12
6785,Product-5784,Footwear,Appliances,WearMax,PR,128,38,23,5.740976174101697,56827,Thailand,9.74776E+12
6786,Product-5785,Footwear,Shoes,HomePro,LT,115,140,-4,4.5900451014325565,25292,Germany,1.52331E+12
6787,Product-5786,Footwear,Laptops,WearMax,KG,9,126,24,-0.344391903,53497,China,5.93418E+12
6788,Product-5787,Apparel,Women,WissenTech,LT,16,101,67,6.455625313,5316,USA,7.62817E+12
6789,Product-5788,Apparel,Appliances,WissenTech,KG,95,48,132,3.6279150079754823,8235,Thailand,6.52889E+12
6790,Product-5789,Kitchenware,Appliances,HomePro,LT,75,56,117,4.705920558289605,33500,Germany,7.20462E+12
6791,Product-5790,Kitchenware,Shoes,HomePro,EA,134,95,145,6.649343973808404,13001,China,3.69255E+12
6792,Product-5791,Footwear,Laptops,HomePro,PR,37,42,26,7.457176985,24567,China,4.42007E+12
6793,Product-5792,Storage,Laptops,HeatPro,EA,85,139,58,6.898769556174762,46257,India,3.93921E+12
6794,Product-5793,Footwear,Men,HomePro,LT,148,63,126,9.223042776195676,44410,INd,4.05318E+12
6795,Product-5794,Electronics,Bottles,HeatPro,KG,-4,81,-2,1.2324285199159855,20857,China,7.56783E+12
6796,Product-5795,Appliances,Women,WissenTech,EA,84,77,97,1.14816982,55921,India,9.26781E+12
6797,Product-5796,Apparel,Women,Wissen,KG,120,50,67,3.2287107906420474,45231,China,5.5647E+12
6798,Product-5797,Appliances,Shoes,WearMax,PR,5,147,115,5.340368916436029,3220,India,8.77387E+12
6799,Product-5798,Electronics,Bottles,HomePro,KG,93,81,64,10.31931747895014,25972,China,1.60677E+12
6800,Product-5799,Kitchenware,Tops,FastRun,EA,105,90,141,3.2208426271747737,22210,Germany,6.79727E+12
6801,Product-5800,Kitchenware,Tops,HomePro,PR,106,142,140,5.399112566672995,14613,China,2.2021E+12
6802,Product-5801,Electronics,Bottles,Wissen,EA,51,105,4,6.490020474717496,21123,Germany,3.28275E+12
6803,Product-5802,Storage,Laptops,HeatPro,PR,70,140,143,11.31733102198514,16377,Germany,5.24492E+12
6804,Product-5803,Storage,Bottles,WissenTech,PR,53,76,113,2.793520244902749,35190,USA,4.48189E+12
6805,Product-5804,Apparel,Bottles,WearMax,EA,112,118,140,2.703335291867947,11800,INd,6.86138E+12
6806,Product-5805,Appliances,Men,WearMax,PR,123,37,146,3.5911597510363586,46599,India,7.3466E+12
6807,Product-5806,Kitchenware,Pants,WissenTech,LT,128,98,128,0.7700663003357209,38403,USA,1.7824E+12
6808,Product-5807,Appliances,Tops,FastRun,LT,64,93,20,1.106762831570646,20317,INd,4.54157E+12
6809,Product-5808,Appliances,Women,FastRun,KG,118,131,125,8.645824484463407,2020,Germany,7.29887E+12
6810,Product-5809,Electronics,Appliances,WearMax,PR,140,107,119,11.495607423413212,22,USA,2.56454E+12
6811,Product-5810,Apparel,Appliances,HomePro,PR,125,71,-1,9.930705405922883,59298,India,2.75807E+12
6812,Product-5811,Footwear,Shoes,Wissen,LT,82,89,41,0.8669393675514556,26180,China,5.90671E+12
6813,Product-5812,Appliances,Tops,HeatPro,EA,125,101,95,5.844331273789745,40081,India,1.91271E+12
6814,Product-5813,Footwear,Men,WearMax,KG,80,9,98,8.530687769738096,50911,China,4.44487E+12
6815,Product-5814,Footwear,Shoes,WearMax,PR,111,92,44,6.430814280449519,17005,India,6.24159E+12
6816,Product-5815,Apparel,Containers,HomePro,KG,109,31,54,10.812920027436219,3095,INd,7.74548E+12
6817,Product-5816,Apparel,Men,HeatPro,KG,102,45,64,0.6349157428623009,54410,INd,8.71035E+12
6818,Product-5817,Apparel,Women,WearMax,PR,80,105,67,6.218413979679897,41461,Germany,9.70193E+12
6819,Product-5818,Electronics,Appliances,WissenTech,EA,88,84,102,4.8943537965358495,4777,Thailand,1.96595E+12
6820,Product-5819,Storage,Women,Wissen,KG,12,54,41,1.2714503998454125,29477,Germany,7.04672E+12
6821,Product-5820,Storage,Pants,Wissen,EA,140,98,102,9.938417949,30405,Thailand,1.48449E+12
6822,Product-5821,Electronics,Shoes,Wissen,LT,53,27,17,10.112068605824058,31819,India,8.58495E+12
6823,Product-5822,Appliances,Pants,Wissen,LT,80,91,12,8.915740490117624,16565,USA,4.23537E+12
6824,Product-5823,Kitchenware,Shoes,FastRun,PR,95,9,48,5.219349906480789,28739,Germany,5.81237E+12
6825,Product-5824,Electronics,Appliances,HeatPro,PR,3,58,61,6.773566842,33064,Germany,7.8872E+12
6826,Product-5825,Storage,Tops,HeatPro,KG,53,79,23,6.636737481036436,44639,INd,1.76907E+12
6827,Product-5826,Appliances,Containers,Wissen,EA,16,117,24,7.918584341614542,58652,USA,4.54431E+12
6828,Product-5827,Apparel,Women,WissenTech,KG,126,34,119,1.5821772894223303,32484,Thailand,8.26715E+12
6829,Product-5828,Storage,Pants,WearMax,KG,14,63,72,1.6258831031720353,33989,Thailand,3.09271E+12
6830,Product-5829,Appliances,Shoes,Wissen,EA,144,78,32,1.048916816902051,18755,Germany,8.10505E+12
6831,Product-5830,Kitchenware,Pants,HomePro,KG,24,29,75,2.974239045477171,59733,Germany,7.6528E+12
6832,Product-5831,Footwear,Tops,HomePro,PR,-5,99,142,6.89246033,44144,Thailand,9.57108E+12
6833,Product-5832,Electronics,Appliances,FastRun,LT,121,38,62,0.052143455,35608,USA,4.69956E+12
6834,Product-5833,Apparel,Tops,WissenTech,LT,86,113,49,7.671202407931329,13821,Thailand,9.36656E+12
6835,Product-5834,Electronics,Men,Wissen,LT,111,51,14,6.152705283091031,8784,INd,1.49739E+12
6836,Product-5835,Footwear,Pants,FastRun,PR,137,47,79,7.010558845504338,45338,China,7.65544E+12
6837,Product-5836,Storage,Women,HomePro,PR,105,113,-4,9.022707346873213,58540,USA,4.68746E+12
6838,Product-5837,Electronics,Appliances,Wissen,LT,148,43,114,6.921289054620123,53576,Thailand,6.99428E+12
6839,Product-5838,Storage,Laptops,FastRun,LT,12,126,38,1.9576626607653766,19316,INd,1.86499E+12
6840,Product-5839,Apparel,Containers,FastRun,PR,122,122,28,0.8689486795262036,20000,Germany,8.57028E+12
6841,Product-5840,Appliances,Women,HeatPro,LT,129,-3,17,11.957292088427122,55015,China,7.89249E+12
6842,Product-5841,Footwear,Containers,FastRun,EA,107,83,93,3.1715779333715712,43128,Thailand,4.86923E+12
6843,Product-5842,Storage,Bottles,HomePro,EA,113,131,49,6.276285978915684,39026,Thailand,3.73084E+12
6844,Product-5843,Electronics,Women,Wissen,PR,28,140,131,8.044038278,21671,USA,3.78007E+12
6845,Product-5844,Apparel,Pants,WearMax,KG,113,25,-5,8.613677619995938,46791,USA,6.79021E+12
6846,Product-5845,Apparel,Pants,HeatPro,KG,50,77,124,2.2478834197131974,56172,INd,1.78391E+12
6847,Product-5846,Footwear,Containers,WissenTech,KG,73,53,113,1.298561005583712,46236,INd,4.73767E+12
6848,Product-5847,Electronics,Shoes,Wissen,EA,16,70,106,-0.791724277,5999,Thailand,8.07495E+12
6849,Product-5848,Storage,Bottles,FastRun,PR,112,86,20,4.362324553288895,-4864,China,7.88104E+12
6850,Product-5849,Appliances,Men,WearMax,EA,18,49,68,4.170865271049436,12767,USA,1.89348E+12
6851,Product-5850,Kitchenware,Tops,WearMax,PR,60,33,37,2.891896162,21734,India,7.22848E+12
6852,Product-5851,Footwear,Laptops,HeatPro,PR,0,116,83,8.095541824553777,46407,China,2.32508E+12
6853,Product-5852,Apparel,Laptops,Wissen,LT,14,108,71,7.349503369159372,35685,India,2.15861E+12
6854,Product-5853,Kitchenware,Women,WissenTech,EA,96,5,138,-0.847997059,36487,USA,2.76144E+12
6855,Product-5854,Kitchenware,Men,HeatPro,EA,62,111,12,6.0155897003597705,57037,China,4.88733E+12
6856,Product-5855,Footwear,Shoes,FastRun,EA,48,85,66,1.2555570772077447,16292,INd,7.27753E+12
6857,Product-5856,Kitchenware,Men,WissenTech,KG,88,52,86,5.841970070843643,55537,India,5.63107E+12
6858,Product-5857,Footwear,Women,WissenTech,PR,22,96,90,3.430261191023056,52737,USA,3.66322E+12
6859,Product-5858,Footwear,Shoes,Wissen,EA,58,20,139,2.063684244505773,2705,INd,6.33835E+12
6860,Product-5859,Kitchenware,Women,Wissen,EA,94,127,43,1.3687677948388441,14627,INd,6.11412E+12
6861,Product-5860,Electronics,Pants,Wissen,PR,45,118,135,9.315656809246946,49210,Germany,7.07943E+12
6862,Product-5861,Appliances,Shoes,Wissen,KG,139,49,36,0.3210236942561515,27369,USA,1.10712E+12
6863,Product-5862,Appliances,Appliances,WearMax,LT,82,73,118,8.598449962139235,45645,USA,9.76266E+12
6864,Product-5863,Footwear,Shoes,Wissen,KG,149,38,91,10.710064883474077,22709,India,7.61778E+12
6865,Product-5864,Appliances,Pants,WearMax,KG,93,72,2,9.724828756772219,50231,USA,4.72424E+12
6866,Product-5865,Appliances,Women,HomePro,LT,112,101,-2,0.9064369496170017,23245,USA,8.72693E+12
6867,Product-5866,Kitchenware,Shoes,FastRun,EA,44,45,108,2.347420724963155,31187,China,3.18773E+12
6868,Product-5867,Storage,Men,Wissen,KG,78,94,96,7.788847152,36517,Thailand,8.69507E+12
6869,Product-5868,Apparel,Containers,HomePro,EA,56,45,32,11.474417969084435,43324,INd,5.53702E+12
6870,Product-5869,Kitchenware,Men,FastRun,LT,125,116,106,1.3375160131093304,34228,INd,1.081E+12
6871,Product-5870,Electronics,Bottles,FastRun,EA,120,119,-3,10.240981821776842,23661,China,9.35455E+12
6872,Product-5871,Appliances,Laptops,FastRun,KG,94,41,118,0.5383286790271218,26450,Thailand,9.08625E+12
6873,Product-5872,Kitchenware,Containers,WissenTech,KG,48,111,38,7.520033779110236,37690,India,9.39651E+12
6874,Product-5873,Kitchenware,Shoes,HomePro,LT,93,78,138,0.3464811122192344,43819,Germany,9.8292E+12
6875,Product-5874,Storage,Shoes,WearMax,EA,122,40,45,8.299079116927915,202,China,9.97049E+12
6876,Product-5875,Storage,Containers,HomePro,LT,59,18,19,0.6988348794729085,25142,India,8.48111E+12
6877,Product-5876,Storage,Shoes,Wissen,LT,110,64,-2,3.2017113598925144,11463,China,8.49724E+12
6878,Product-5877,Appliances,Women,WissenTech,PR,4,55,72,10.380039916508903,8335,USA,7.64522E+12
6879,Product-5878,Apparel,Tops,Wissen,LT,96,92,99,9.205248357385017,17397,China,4.75515E+12
6880,Product-5879,Footwear,Women,WissenTech,KG,117,61,16,6.614641334864132,17302,China,3.24402E+12
6881,Product-5880,Storage,Laptops,WearMax,PR,78,97,53,9.448084688555289,42509,India,6.41348E+12
6882,Product-5881,Apparel,Laptops,WissenTech,KG,51,13,74,8.382775057962123,31961,China,
6883,Product-5882,Electronics,Shoes,Wissen,KG,93,78,135,7.329794613069316,34713,USA,3.54151E+12
6884,Product-5883,Footwear,Bottles,FastRun,KG,104,-1,87,-0.153964168,48714,USA,4.20818E+12
6885,Product-5884,Appliances,Men,HomePro,EA,107,29,4,5.9746438033736045,-944,China,9.27331E+12
6886,Product-5885,Apparel,Laptops,HomePro,LT,17,128,92,8.909461862440539,27435,India,1.6333E+12
6887,Product-5886,Kitchenware,Laptops,HomePro,PR,14,29,15,8.247703410331264,39123,China,
6888,Product-5887,Electronics,Laptops,HeatPro,KG,119,19,9,4.215210032107552,-1434,China,5.68232E+12
6889,Product-5888,Storage,Pants,FastRun,PR,41,70,117,1.8533226429132852,8452,INd,9.07679E+12
6890,Product-5889,Storage,Containers,WissenTech,PR,80,137,62,8.576932884118762,57786,Thailand,7.89169E+12
6891,Product-5890,Appliances,Appliances,HomePro,KG,126,88,122,4.7747367410310435,46281,USA,8.40082E+12
6892,Product-5891,Storage,Shoes,FastRun,LT,17,100,6,6.886923595161323,10193,Germany,2.55653E+12
6893,Product-5892,Kitchenware,Shoes,FastRun,KG,129,96,139,7.2753500026918445,2028,Thailand,1.00499E+12
6894,Product-5893,Kitchenware,Men,HomePro,EA,11,99,88,4.845005003267962,53966,China,3.89661E+12
6895,Product-5894,Appliances,Laptops,Wissen,PR,87,97,118,11.019212846143425,58383,India,9.4637E+12
6896,Product-5895,Kitchenware,Women,Wissen,KG,119,124,47,0.9219044519039583,22390,USA,6.88158E+12
6897,Product-5896,Electronics,Men,Wissen,KG,53,14,92,2.6106732455629653,47805,INd,2.37191E+12
6898,Product-5897,Storage,Women,Wissen,PR,43,100,149,10.348990088406005,364,China,3.9312E+12
6899,Product-5898,Footwear,Laptops,WearMax,KG,132,61,146,4.134726199728478,19123,INd,2.61057E+12
