transaction_id,account_id,transaction_date,transaction_type,amount,currency,status,source_system
TXN0000575,ACC000575,7/29/2025,CREDIT,1718.75,USD,COMPLETED,ERP_CORE
TXN0000576,ACC000576,7/30/2025,DEBIT,1720,USD,COMPLETED,ERP_CORE
TXN0000577,ACC000577,7/31/2025,CREDIT,1721.25,USD,COMPLETED,ERP_CORE
TXN0000578,ACC000578,8/1/2025,DEBIT,1722.5,USD,COMPLETED,ERP_CORE
TXN0000579,ACC000579,8/2/2025,CREDIT,1723.75,USD,COMPLETED,ERP_CORE
TXN0000580,ACC000580,8/3/2025,DEBIT,1725,USD,COMPLETED,ERP_CORE
TXN0000581,ACC000581,8/4/2025,CREDIT,1726.25,USD,COMPLETED,ERP_CORE
TXN0000582,ACC000582,8/5/2025,DEBIT,1727.5,USD,COMPLETED,ERP_CORE
TXN0000583,ACC000583,8/6/2025,CREDIT,1728.75,USD,COMPLETED,ERP_CORE
TXN0000584,ACC000584,8/7/2025,DEBIT,1730,USD,COMPLETED,ERP_CORE
TXN0000585,ACC000585,8/8/2025,CREDIT,1731.25,USD,COMPLETED,ERP_CORE
TXN0000586,ACC000586,8/9/2025,DEBIT,1732.5,USD,COMPLETED,ERP_CORE
TXN0000587,ACC000587,8/10/2025,CREDIT,1733.75,USD,COMPLETED,ERP_CORE
TXN0000588,ACC000588,8/11/2025,DEBIT,1735,USD,COMPLETED,ERP_CORE
TXN0000589,ACC000589,8/12/2025,CREDIT,1736.25,USD,COMPLETED,ERP_CORE
TXN0000590,ACC000590,8/13/2025,DEBIT,1737.5,USD,COMPLETED,ERP_CORE
TXN0000591,ACC000591,8/14/2025,CREDIT,1738.75,USD,COMPLETED,ERP_CORE
TXN0000592,ACC000592,8/15/2025,DEBIT,1740,USD,COMPLETED,ERP_CORE
TXN0000593,ACC000593,8/16/2025,CREDIT,1741.25,USD,COMPLETED,ERP_CORE
TXN0000594,ACC000594,8/17/2025,DEBIT,1742.5,USD,COMPLETED,ERP_CORE
TXN0000595,ACC000595,8/18/2025,CREDIT,1743.75,USD,COMPLETED,ERP_CORE
TXN0000596,ACC000596,8/19/2025,DEBIT,1745,USD,COMPLETED,ERP_CORE
TXN0000597,ACC000597,8/20/2025,CREDIT,1746.25,USD,COMPLETED,ERP_CORE
TXN0000598,ACC000598,8/21/2025,DEBIT,1747.5,USD,COMPLETED,ERP_CORE
TXN0000599,ACC000599,8/22/2025,CREDIT,1748.75,USD,COMPLETED,ERP_CORE
TXN0000600,ACC000600,8/23/2025,DEBIT,1750,USD,COMPLETED,ERP_CORE
TXN0000601,ACC000601,8/24/2025,CREDIT,1751.25,USD,COMPLETED,ERP_CORE
TXN0000602,ACC000602,8/25/2025,DEBIT,1752.5,USD,COMPLETED,ERP_CORE
TXN0000603,ACC000603,8/26/2025,CREDIT,1753.75,USD,COMPLETED,ERP_CORE
TXN0000604,ACC000604,8/27/2025,DEBIT,1755,USD,COMPLETED,ERP_CORE
TXN0000605,ACC000605,8/28/2025,CREDIT,1756.25,USD,COMPLETED,ERP_CORE
TXN0000606,ACC000606,8/29/2025,DEBIT,1757.5,USD,COMPLETED,ERP_CORE
TXN0000607,ACC000607,8/30/2025,CREDIT,1758.75,USD,COMPLETED,ERP_CORE
TXN0000608,ACC000608,8/31/2025,DEBIT,1760,USD,COMPLETED,ERP_CORE
TXN0000609,ACC000609,9/1/2025,CREDIT,1761.25,USD,COMPLETED,ERP_CORE
TXN0000610,ACC000610,9/2/2025,DEBIT,1762.5,USD,COMPLETED,ERP_CORE
TXN0000611,ACC000611,9/3/2025,CREDIT,1763.75,USD,COMPLETED,ERP_CORE
TXN0000612,ACC000612,9/4/2025,DEBIT,1765,USD,COMPLETED,ERP_CORE
TXN0000613,ACC000613,9/5/2025,CREDIT,1766.25,USD,COMPLETED,ERP_CORE
TXN0000614,ACC000614,9/6/2025,DEBIT,1767.5,USD,COMPLETED,ERP_CORE
TXN0000615,ACC000615,9/7/2025,CREDIT,1768.75,USD,COMPLETED,ERP_CORE
TXN0000616,ACC000616,9/8/2025,DEBIT,1770,USD,COMPLETED,ERP_CORE
TXN0000617,ACC000617,9/9/2025,CREDIT,1771.25,USD,COMPLETED,ERP_CORE
TXN0000618,ACC000618,9/10/2025,DEBIT,1772.5,USD,COMPLETED,ERP_CORE
TXN0000619,ACC000619,9/11/2025,CREDIT,1773.75,USD,COMPLETED,ERP_CORE
TXN0000620,ACC000620,9/12/2025,DEBIT,1775,USD,COMPLETED,ERP_CORE
TXN0000621,ACC000621,9/13/2025,CREDIT,1776.25,USD,COMPLETED,ERP_CORE
TXN0000622,ACC000622,9/14/2025,DEBIT,1777.5,USD,COMPLETED,ERP_CORE
TXN0000623,ACC000623,9/15/2025,CREDIT,1778.75,USD,COMPLETED,ERP_CORE
TXN0000624,ACC000624,9/16/2025,DEBIT,1780,USD,COMPLETED,ERP_CORE
TXN0000625,ACC000625,9/17/2025,CREDIT,1781.25,USD,COMPLETED,ERP_CORE
TXN0000626,ACC000626,9/18/2025,DEBIT,1782.5,USD,COMPLETED,ERP_CORE
TXN0000627,ACC000627,9/19/2025,CREDIT,1783.75,USD,COMPLETED,ERP_CORE
TXN0000628,ACC000628,9/20/2025,DEBIT,1785,USD,COMPLETED,ERP_CORE
TXN0000629,ACC000629,9/21/2025,CREDIT,1786.25,USD,COMPLETED,ERP_CORE
TXN0000630,ACC000630,9/22/2025,DEBIT,1787.5,USD,COMPLETED,ERP_CORE
TXN0000631,ACC000631,9/23/2025,CREDIT,1788.75,USD,COMPLETED,ERP_CORE
TXN0000632,ACC000632,9/24/2025,DEBIT,1790,USD,COMPLETED,ERP_CORE
TXN0000633,ACC000633,9/25/2025,CREDIT,1791.25,USD,COMPLETED,ERP_CORE
TXN0000634,ACC000634,9/26/2025,DEBIT,1792.5,USD,COMPLETED,ERP_CORE
TXN0000635,ACC000635,9/27/2025,CREDIT,1793.75,USD,COMPLETED,ERP_CORE
TXN0000636,ACC000636,9/28/2025,DEBIT,1795,USD,COMPLETED,ERP_CORE
TXN0000637,ACC000637,9/29/2025,CREDIT,1796.25,USD,COMPLETED,ERP_CORE
TXN0000638,ACC000638,9/30/2025,DEBIT,1797.5,USD,COMPLETED,ERP_CORE
TXN0000639,ACC000639,10/1/2025,CREDIT,1798.75,USD,COMPLETED,ERP_CORE
TXN0000640,ACC000640,10/2/2025,DEBIT,1800,USD,COMPLETED,ERP_CORE
TXN0000641,ACC000641,10/3/2025,CREDIT,1801.25,USD,COMPLETED,ERP_CORE
TXN0000642,ACC000642,10/4/2025,DEBIT,1802.5,USD,COMPLETED,ERP_CORE
TXN0000643,ACC000643,10/5/2025,CREDIT,1803.75,USD,COMPLETED,ERP_CORE
TXN0000644,ACC000644,10/6/2025,DEBIT,1805,USD,COMPLETED,ERP_CORE
TXN0000645,ACC000645,10/7/2025,CREDIT,1806.25,USD,COMPLETED,ERP_CORE
TXN0000646,ACC000646,10/8/2025,DEBIT,1807.5,USD,COMPLETED,ERP_CORE
TXN0000647,ACC000647,10/9/2025,CREDIT,1808.75,USD,COMPLETED,ERP_CORE
TXN0000648,ACC000648,10/10/2025,DEBIT,1810,USD,COMPLETED,ERP_CORE
TXN0000649,ACC000649,10/11/2025,CREDIT,1811.25,USD,COMPLETED,ERP_CORE
TXN0000650,ACC000650,10/12/2025,DEBIT,1812.5,USD,COMPLETED,ERP_CORE
TXN0000651,ACC000651,10/13/2025,CREDIT,1813.75,USD,COMPLETED,ERP_CORE
TXN0000652,ACC000652,10/14/2025,DEBIT,1815,USD,COMPLETED,ERP_CORE
TXN0000653,ACC000653,10/15/2025,CREDIT,1816.25,USD,COMPLETED,ERP_CORE
TXN0000654,ACC000654,10/16/2025,DEBIT,1817.5,USD,COMPLETED,ERP_CORE
TXN0000655,ACC000655,10/17/2025,CREDIT,1818.75,USD,COMPLETED,ERP_CORE
TXN0000656,ACC000656,10/18/2025,DEBIT,1820,USD,COMPLETED,ERP_CORE
TXN0000657,ACC000657,10/19/2025,CREDIT,1821.25,USD,COMPLETED,ERP_CORE
TXN0000658,ACC000658,10/20/2025,DEBIT,1822.5,USD,COMPLETED,ERP_CORE
TXN0000659,ACC000659,10/21/2025,CREDIT,1823.75,USD,COMPLETED,ERP_CORE
TXN0000660,ACC000660,10/22/2025,DEBIT,1825,USD,COMPLETED,ERP_CORE
TXN0000661,ACC000661,10/23/2025,CREDIT,1826.25,USD,COMPLETED,ERP_CORE
TXN0000662,ACC000662,10/24/2025,DEBIT,1827.5,USD,COMPLETED,ERP_CORE
TXN0000663,ACC000663,10/25/2025,CREDIT,1828.75,USD,COMPLETED,ERP_CORE
TXN0000664,ACC000664,10/26/2025,DEBIT,1830,USD,COMPLETED,ERP_CORE
TXN0000665,ACC000665,10/27/2025,CREDIT,1831.25,USD,COMPLETED,ERP_CORE
TXN0000666,ACC000666,10/28/2025,DEBIT,1832.5,USD,COMPLETED,ERP_CORE
TXN0000667,ACC000667,10/29/2025,CREDIT,1833.75,USD,COMPLETED,ERP_CORE
TXN0000668,ACC000668,10/30/2025,DEBIT,1835,USD,COMPLETED,ERP_CORE
TXN0000669,ACC000669,10/31/2025,CREDIT,1836.25,USD,COMPLETED,ERP_CORE
TXN0000670,ACC000670,11/1/2025,DEBIT,1837.5,USD,COMPLETED,ERP_CORE
TXN0000671,ACC000671,11/2/2025,CREDIT,1838.75,USD,COMPLETED,ERP_CORE
TXN0000672,ACC000672,11/3/2025,DEBIT,1840,USD,COMPLETED,ERP_CORE
TXN0000673,ACC000673,11/4/2025,CREDIT,1841.25,USD,COMPLETED,ERP_CORE
TXN0000674,ACC000674,11/5/2025,DEBIT,1842.5,USD,COMPLETED,ERP_CORE
TXN0000675,ACC000675,11/6/2025,CREDIT,1843.75,USD,COMPLETED,ERP_CORE
TXN0000676,ACC000676,11/7/2025,DEBIT,1845,USD,COMPLETED,ERP_CORE
TXN0000677,ACC000677,11/8/2025,CREDIT,1846.25,USD,COMPLETED,ERP_CORE
TXN0000678,ACC000678,11/9/2025,DEBIT,1847.5,USD,COMPLETED,ERP_CORE
TXN0000679,ACC000679,11/10/2025,CREDIT,1848.75,USD,COMPLETED,ERP_CORE
TXN0000680,ACC000680,11/11/2025,DEBIT,1850,USD,COMPLETED,ERP_CORE
TXN0000681,ACC000681,11/12/2025,CREDIT,1851.25,USD,COMPLETED,ERP_CORE
TXN0000682,ACC000682,11/13/2025,DEBIT,1852.5,USD,COMPLETED,ERP_CORE
TXN0000683,ACC000683,11/14/2025,CREDIT,1853.75,USD,COMPLETED,ERP_CORE
TXN0000684,ACC000684,11/15/2025,DEBIT,1855,USD,COMPLETED,ERP_CORE
TXN0000685,ACC000685,11/16/2025,CREDIT,1856.25,USD,COMPLETED,ERP_CORE
TXN0000686,ACC000686,11/17/2025,DEBIT,1857.5,USD,COMPLETED,ERP_CORE
TXN0000687,ACC000687,11/18/2025,CREDIT,1858.75,USD,COMPLETED,ERP_CORE
TXN0000688,ACC000688,11/19/2025,DEBIT,1860,USD,COMPLETED,ERP_CORE
TXN0000689,ACC000689,11/20/2025,CREDIT,1861.25,USD,COMPLETED,ERP_CORE
TXN0000690,ACC000690,11/21/2025,DEBIT,1862.5,USD,COMPLETED,ERP_CORE
TXN0000691,ACC000691,11/22/2025,CREDIT,1863.75,USD,COMPLETED,ERP_CORE
TXN0000692,ACC000692,11/23/2025,DEBIT,1865,USD,COMPLETED,ERP_CORE
TXN0000693,ACC000693,11/24/2025,CREDIT,1866.25,USD,COMPLETED,ERP_CORE
TXN0000694,ACC000694,11/25/2025,DEBIT,1867.5,USD,COMPLETED,ERP_CORE
TXN0000695,ACC000695,11/26/2025,CREDIT,1868.75,USD,COMPLETED,ERP_CORE
TXN0000696,ACC000696,11/27/2025,DEBIT,1870,USD,COMPLETED,ERP_CORE
TXN0000697,ACC000697,11/28/2025,CREDIT,1871.25,USD,COMPLETED,ERP_CORE
TXN0000698,ACC000698,11/29/2025,DEBIT,1872.5,USD,COMPLETED,ERP_CORE
TXN0000699,ACC000699,11/30/2025,CREDIT,1873.75,USD,COMPLETED,ERP_CORE
TXN0000700,ACC000700,12/1/2025,DEBIT,1875,USD,COMPLETED,ERP_CORE
TXN0000701,ACC000701,12/2/2025,CREDIT,1876.25,USD,COMPLETED,ERP_CORE
TXN0000702,ACC000702,12/3/2025,DEBIT,1877.5,USD,COMPLETED,ERP_CORE
TXN0000703,ACC000703,12/4/2025,CREDIT,1878.75,USD,COMPLETED,ERP_CORE
TXN0000704,ACC000704,12/5/2025,DEBIT,1880,USD,COMPLETED,ERP_CORE
TXN0000705,ACC000705,12/6/2025,CREDIT,1881.25,USD,COMPLETED,ERP_CORE
TXN0000706,ACC000706,12/7/2025,DEBIT,1882.5,USD,COMPLETED,ERP_CORE
TXN0000707,ACC000707,12/8/2025,CREDIT,1883.75,USD,COMPLETED,ERP_CORE
TXN0000708,ACC000708,12/9/2025,DEBIT,1885,USD,COMPLETED,ERP_CORE
TXN0000709,ACC000709,12/10/2025,CREDIT,1886.25,USD,COMPLETED,ERP_CORE
TXN0000710,ACC000710,12/11/2025,DEBIT,1887.5,USD,COMPLETED,ERP_CORE
TXN0000711,ACC000711,12/12/2025,CREDIT,1888.75,USD,COMPLETED,ERP_CORE
TXN0000712,ACC000712,12/13/2025,DEBIT,1890,USD,COMPLETED,ERP_CORE
TXN0000713,ACC000713,12/14/2025,CREDIT,1891.25,USD,COMPLETED,ERP_CORE
TXN0000714,ACC000714,12/15/2025,DEBIT,1892.5,USD,COMPLETED,ERP_CORE
TXN0000715,ACC000715,12/16/2025,CREDIT,1893.75,USD,COMPLETED,ERP_CORE
TXN0000716,ACC000716,12/17/2025,DEBIT,1895,USD,COMPLETED,ERP_CORE
TXN0000717,ACC000717,12/18/2025,CREDIT,1896.25,USD,COMPLETED,ERP_CORE
TXN0000718,ACC000718,12/19/2025,DEBIT,1897.5,USD,COMPLETED,ERP_CORE
TXN0000719,ACC000719,12/20/2025,CREDIT,1898.75,USD,COMPLETED,ERP_CORE
TXN0000720,ACC000720,12/21/2025,DEBIT,1900,USD,COMPLETED,ERP_CORE
TXN0000721,ACC000721,12/22/2025,CREDIT,1901.25,USD,COMPLETED,ERP_CORE
TXN0000722,ACC000722,12/23/2025,DEBIT,1902.5,USD,COMPLETED,ERP_CORE
TXN0000723,ACC000723,12/24/2025,CREDIT,1903.75,USD,COMPLETED,ERP_CORE
TXN0000724,ACC000724,12/25/2025,DEBIT,1905,USD,COMPLETED,ERP_CORE
TXN0000725,ACC000725,12/26/2025,CREDIT,1906.25,USD,COMPLETED,ERP_CORE
TXN0000726,ACC000726,12/27/2025,DEBIT,1907.5,USD,COMPLETED,ERP_CORE
TXN0000727,ACC000727,12/28/2025,CREDIT,1908.75,USD,COMPLETED,ERP_CORE
TXN0000728,ACC000728,12/29/2025,DEBIT,1910,USD,COMPLETED,ERP_CORE
TXN0000729,ACC000729,12/30/2025,CREDIT,1911.25,USD,COMPLETED,ERP_CORE
TXN0000730,ACC000730,12/31/2025,DEBIT,1912.5,USD,COMPLETED,ERP_CORE
TXN0000731,ACC000731,1/1/2026,CREDIT,1913.75,USD,COMPLETED,ERP_CORE
TXN0000732,ACC000732,1/2/2026,DEBIT,1915,USD,COMPLETED,ERP_CORE
TXN0000733,ACC000733,1/3/2026,CREDIT,1916.25,USD,COMPLETED,ERP_CORE
TXN0000734,ACC000734,1/4/2026,DEBIT,1917.5,USD,COMPLETED,ERP_CORE
TXN0000735,ACC000735,1/5/2026,CREDIT,1918.75,USD,COMPLETED,ERP_CORE
TXN0000736,ACC000736,1/6/2026,DEBIT,1920,USD,COMPLETED,ERP_CORE
TXN0000737,ACC000737,1/7/2026,CREDIT,1921.25,USD,COMPLETED,ERP_CORE
TXN0000738,ACC000738,1/8/2026,DEBIT,1922.5,USD,COMPLETED,ERP_CORE
TXN0000739,ACC000739,1/9/2026,CREDIT,1923.75,USD,COMPLETED,ERP_CORE
TXN0000740,ACC000740,1/10/2026,DEBIT,1925,USD,COMPLETED,ERP_CORE
TXN0000741,ACC000741,1/11/2026,CREDIT,1926.25,USD,COMPLETED,ERP_CORE
TXN0000742,ACC000742,1/12/2026,DEBIT,1927.5,USD,COMPLETED,ERP_CORE
TXN0000743,ACC000743,1/13/2026,CREDIT,1928.75,USD,COMPLETED,ERP_CORE
TXN0000744,ACC000744,1/14/2026,DEBIT,1930,USD,COMPLETED,ERP_CORE
TXN0000745,ACC000745,1/15/2026,CREDIT,1931.25,USD,COMPLETED,ERP_CORE
TXN0000746,ACC000746,1/16/2026,DEBIT,1932.5,USD,COMPLETED,ERP_CORE
TXN0000747,ACC000747,1/17/2026,CREDIT,1933.75,USD,COMPLETED,ERP_CORE
TXN0000748,ACC000748,1/18/2026,DEBIT,1935,USD,COMPLETED,ERP_CORE
TXN0000749,ACC000749,1/19/2026,CREDIT,1936.25,USD,COMPLETED,ERP_CORE
TXN0000750,ACC000750,1/20/2026,DEBIT,1937.5,USD,COMPLETED,ERP_CORE
TXN0000751,ACC000751,1/21/2026,CREDIT,1938.75,USD,COMPLETED,ERP_CORE
TXN0000752,ACC000752,1/22/2026,DEBIT,1940,USD,COMPLETED,ERP_CORE
TXN0000753,ACC000753,1/23/2026,CREDIT,1941.25,USD,COMPLETED,ERP_CORE
TXN0000754,ACC000754,1/24/2026,DEBIT,1942.5,USD,COMPLETED,ERP_CORE
TXN0000755,ACC000755,1/25/2026,CREDIT,1943.75,USD,COMPLETED,ERP_CORE
TXN0000756,ACC000756,1/26/2026,DEBIT,1945,USD,COMPLETED,ERP_CORE
TXN0000757,ACC000757,1/27/2026,CREDIT,1946.25,USD,COMPLETED,ERP_CORE
TXN0000758,ACC000758,1/28/2026,DEBIT,1947.5,USD,COMPLETED,ERP_CORE
TXN0000759,ACC000759,1/29/2026,CREDIT,1948.75,USD,COMPLETED,ERP_CORE
TXN0000760,ACC000760,1/30/2026,DEBIT,1950,USD,COMPLETED,ERP_CORE
TXN0000761,ACC000761,1/31/2026,CREDIT,1951.25,USD,COMPLETED,ERP_CORE
TXN0000762,ACC000762,2/1/2026,DEBIT,1952.5,USD,COMPLETED,ERP_CORE
TXN0000763,ACC000763,2/2/2026,CREDIT,1953.75,USD,COMPLETED,ERP_CORE
TXN0000764,ACC000764,2/3/2026,DEBIT,1955,USD,COMPLETED,ERP_CORE
TXN0000765,ACC000765,2/4/2026,CREDIT,1956.25,USD,COMPLETED,ERP_CORE
TXN0000766,ACC000766,2/5/2026,DEBIT,1957.5,USD,COMPLETED,ERP_CORE
TXN0000767,ACC000767,2/6/2026,CREDIT,1958.75,USD,COMPLETED,ERP_CORE
TXN0000768,ACC000768,2/7/2026,DEBIT,1960,USD,COMPLETED,ERP_CORE
TXN0000769,ACC000769,2/8/2026,CREDIT,1961.25,USD,COMPLETED,ERP_CORE
TXN0000770,ACC000770,2/9/2026,DEBIT,1962.5,USD,COMPLETED,ERP_CORE
TXN0000771,ACC000771,2/10/2026,CREDIT,1963.75,USD,COMPLETED,ERP_CORE
TXN0000772,ACC000772,2/11/2026,DEBIT,1965,USD,COMPLETED,ERP_CORE
TXN0000773,ACC000773,2/12/2026,CREDIT,1966.25,USD,COMPLETED,ERP_CORE
TXN0000774,ACC000774,2/13/2026,DEBIT,1967.5,USD,COMPLETED,ERP_CORE
TXN0000775,ACC000775,2/14/2026,CREDIT,1968.75,USD,COMPLETED,ERP_CORE
TXN0000776,ACC000776,2/15/2026,DEBIT,1970,USD,COMPLETED,ERP_CORE
TXN0000777,ACC000777,2/16/2026,CREDIT,1971.25,USD,COMPLETED,ERP_CORE
TXN0000778,ACC000778,2/17/2026,DEBIT,1972.5,USD,COMPLETED,ERP_CORE
TXN0000779,ACC000779,2/18/2026,CREDIT,1973.75,USD,COMPLETED,ERP_CORE
TXN0000780,ACC000780,2/19/2026,DEBIT,1975,USD,COMPLETED,ERP_CORE
TXN0000781,ACC000781,2/20/2026,CREDIT,1976.25,USD,COMPLETED,ERP_CORE
TXN0000782,ACC000782,2/21/2026,DEBIT,1977.5,USD,COMPLETED,ERP_CORE
TXN0000783,ACC000783,2/22/2026,CREDIT,1978.75,USD,COMPLETED,ERP_CORE
TXN0000784,ACC000784,2/23/2026,DEBIT,1980,USD,COMPLETED,ERP_CORE
TXN0000785,ACC000785,2/24/2026,CREDIT,1981.25,USD,COMPLETED,ERP_CORE
TXN0000786,ACC000786,2/25/2026,DEBIT,1982.5,USD,COMPLETED,ERP_CORE
TXN0000787,ACC000787,2/26/2026,CREDIT,1983.75,USD,COMPLETED,ERP_CORE
TXN0000788,ACC000788,2/27/2026,DEBIT,1985,USD,COMPLETED,ERP_CORE
TXN0000789,ACC000789,2/28/2026,CREDIT,1986.25,USD,COMPLETED,ERP_CORE
TXN0000790,ACC000790,3/1/2026,DEBIT,1987.5,USD,COMPLETED,ERP_CORE
TXN0000791,ACC000791,3/2/2026,CREDIT,1988.75,USD,COMPLETED,ERP_CORE
TXN0000792,ACC000792,3/3/2026,DEBIT,1990,USD,COMPLETED,ERP_CORE
TXN0000793,ACC000793,3/4/2026,CREDIT,1991.25,USD,COMPLETED,ERP_CORE
TXN0000794,ACC000794,3/5/2026,DEBIT,1992.5,USD,COMPLETED,ERP_CORE
TXN0000795,ACC000795,3/6/2026,CREDIT,1993.75,USD,COMPLETED,ERP_CORE
TXN0000796,ACC000796,3/7/2026,DEBIT,1995,USD,COMPLETED,ERP_CORE
TXN0000797,ACC000797,3/8/2026,CREDIT,1996.25,USD,COMPLETED,ERP_CORE
TXN0000798,ACC000798,3/9/2026,DEBIT,1997.5,USD,COMPLETED,ERP_CORE
TXN0000799,ACC000799,3/10/2026,CREDIT,1998.75,USD,COMPLETED,ERP_CORE
TXN0000800,ACC000800,3/11/2026,DEBIT,2000,USD,COMPLETED,ERP_CORE
TXN0000801,ACC000801,3/12/2026,CREDIT,2001.25,USD,COMPLETED,ERP_CORE
TXN0000802,ACC000802,3/13/2026,DEBIT,2002.5,USD,COMPLETED,ERP_CORE
TXN0000803,ACC000803,3/14/2026,CREDIT,2003.75,USD,COMPLETED,ERP_CORE
TXN0000804,ACC000804,3/15/2026,DEBIT,2005,USD,COMPLETED,ERP_CORE
TXN0000805,ACC000805,3/16/2026,CREDIT,2006.25,USD,COMPLETED,ERP_CORE
TXN0000806,ACC000806,3/17/2026,DEBIT,2007.5,USD,COMPLETED,ERP_CORE
TXN0000807,ACC000807,3/18/2026,CREDIT,2008.75,USD,COMPLETED,ERP_CORE
TXN0000808,ACC000808,3/19/2026,DEBIT,2010,USD,COMPLETED,ERP_CORE
TXN0000809,ACC000809,3/20/2026,CREDIT,2011.25,USD,COMPLETED,ERP_CORE
TXN0000810,ACC000810,3/21/2026,DEBIT,2012.5,USD,COMPLETED,ERP_CORE
TXN0000811,ACC000811,3/22/2026,CREDIT,2013.75,USD,COMPLETED,ERP_CORE
TXN0000812,ACC000812,3/23/2026,DEBIT,2015,USD,COMPLETED,ERP_CORE
TXN0000813,ACC000813,3/24/2026,CREDIT,2016.25,USD,COMPLETED,ERP_CORE
TXN0000814,ACC000814,3/25/2026,DEBIT,2017.5,USD,COMPLETED,ERP_CORE
TXN0000815,ACC000815,3/26/2026,CREDIT,2018.75,USD,COMPLETED,ERP_CORE
TXN0000816,ACC000816,3/27/2026,DEBIT,2020,USD,COMPLETED,ERP_CORE
TXN0000817,ACC000817,3/28/2026,CREDIT,2021.25,USD,COMPLETED,ERP_CORE
TXN0000818,ACC000818,3/29/2026,DEBIT,2022.5,USD,COMPLETED,ERP_CORE
TXN0000819,ACC000819,3/30/2026,CREDIT,2023.75,USD,COMPLETED,ERP_CORE
TXN0000820,ACC000820,3/31/2026,DEBIT,2025,USD,COMPLETED,ERP_CORE
TXN0000821,ACC000821,4/1/2026,CREDIT,2026.25,USD,COMPLETED,ERP_CORE
TXN0000822,ACC000822,4/2/2026,DEBIT,2027.5,USD,COMPLETED,ERP_CORE
TXN0000823,ACC000823,4/3/2026,CREDIT,2028.75,USD,COMPLETED,ERP_CORE
TXN0000824,ACC000824,4/4/2026,DEBIT,2030,USD,COMPLETED,ERP_CORE
TXN0000825,ACC000825,4/5/2026,CREDIT,2031.25,USD,COMPLETED,ERP_CORE
TXN0000826,ACC000826,4/6/2026,DEBIT,2032.5,USD,COMPLETED,ERP_CORE
TXN0000827,ACC000827,4/7/2026,CREDIT,2033.75,USD,COMPLETED,ERP_CORE
TXN0000828,ACC000828,4/8/2026,DEBIT,2035,USD,COMPLETED,ERP_CORE
TXN0000829,ACC000829,4/9/2026,CREDIT,2036.25,USD,COMPLETED,ERP_CORE
TXN0000830,ACC000830,4/10/2026,DEBIT,2037.5,USD,COMPLETED,ERP_CORE
TXN0000831,ACC000831,4/11/2026,CREDIT,2038.75,USD,COMPLETED,ERP_CORE
TXN0000832,ACC000832,4/12/2026,DEBIT,2040,USD,COMPLETED,ERP_CORE
TXN0000833,ACC000833,4/13/2026,CREDIT,2041.25,USD,COMPLETED,ERP_CORE
TXN0000834,ACC000834,4/14/2026,DEBIT,2042.5,USD,COMPLETED,ERP_CORE
TXN0000835,ACC000835,4/15/2026,CREDIT,2043.75,USD,COMPLETED,ERP_CORE
TXN0000836,ACC000836,4/16/2026,DEBIT,2045,USD,COMPLETED,ERP_CORE
TXN0000837,ACC000837,4/17/2026,CREDIT,2046.25,USD,COMPLETED,ERP_CORE
TXN0000838,ACC000838,4/18/2026,DEBIT,2047.5,USD,COMPLETED,ERP_CORE
TXN0000839,ACC000839,4/19/2026,CREDIT,2048.75,USD,COMPLETED,ERP_CORE
TXN0000840,ACC000840,4/20/2026,DEBIT,2050,USD,COMPLETED,ERP_CORE
TXN0000841,ACC000841,4/21/2026,CREDIT,2051.25,USD,COMPLETED,ERP_CORE
TXN0000842,ACC000842,4/22/2026,DEBIT,2052.5,USD,COMPLETED,ERP_CORE
TXN0000843,ACC000843,4/23/2026,CREDIT,2053.75,USD,COMPLETED,ERP_CORE
TXN0000844,ACC000844,4/24/2026,DEBIT,2055,USD,COMPLETED,ERP_CORE
TXN0000845,ACC000845,4/25/2026,CREDIT,2056.25,USD,COMPLETED,ERP_CORE
TXN0000846,ACC000846,4/26/2026,DEBIT,2057.5,USD,COMPLETED,ERP_CORE
TXN0000847,ACC000847,4/27/2026,CREDIT,2058.75,USD,COMPLETED,ERP_CORE
TXN0000848,ACC000848,4/28/2026,DEBIT,2060,USD,COMPLETED,ERP_CORE
TXN0000849,ACC000849,4/29/2026,CREDIT,2061.25,USD,COMPLETED,ERP_CORE
TXN0000850,ACC000850,4/30/2026,DEBIT,2062.5,USD,COMPLETED,ERP_CORE
TXN0000851,ACC000851,5/1/2026,CREDIT,2063.75,USD,COMPLETED,ERP_CORE
TXN0000852,ACC000852,5/2/2026,DEBIT,2065,USD,COMPLETED,ERP_CORE
TXN0000853,ACC000853,5/3/2026,CREDIT,2066.25,USD,COMPLETED,ERP_CORE
TXN0000854,ACC000854,5/4/2026,DEBIT,2067.5,USD,COMPLETED,ERP_CORE
TXN0000855,ACC000855,5/5/2026,CREDIT,2068.75,USD,COMPLETED,ERP_CORE
TXN0000856,ACC000856,5/6/2026,DEBIT,2070,USD,COMPLETED,ERP_CORE
TXN0000857,ACC000857,5/7/2026,CREDIT,2071.25,USD,COMPLETED,ERP_CORE
TXN0000858,ACC000858,5/8/2026,DEBIT,2072.5,USD,COMPLETED,ERP_CORE
TXN0000859,ACC000859,5/9/2026,CREDIT,2073.75,USD,COMPLETED,ERP_CORE
TXN0000860,ACC000860,5/10/2026,DEBIT,2075,USD,COMPLETED,ERP_CORE
TXN0000861,ACC000861,5/11/2026,CREDIT,2076.25,USD,COMPLETED,ERP_CORE
